Id,Nome,Sq,PV,MV,FM,Gf,Gs,RigSegnati,RigTirati,RigParati,Assist,Amm,Esp
5515,Okereke,TOR,5,5.8,5.8,0,0,0,0,0,0,0,0
5676,Success,UDI,20,5.82,5.8,1,0,0,1,0,1,4,0
5840,Olivera,NAP,23,5.74,5.8,1,0,0,0,0,0,3,0
6175,Barrenechea,FRO,35,5.91,5.8,0,0,0,0,0,1,10,0
6219,Boloca,SAS,30,5.83,5.8,1,0,0,0,0,0,6,1
6407,Corazza,BOL,5,5.9,5.8,0,0,0,0,0,0,1,0
6576,Centonze,VER,10,5.8,5.8,0,0,0,0,0,1,2,0
2097,Kean,JUV,14,5.86,5.79,0,0,0,0,0,0,2,0
5869,Blin,LEC,28,5.82,5.79,0,0,0,0,0,1,4,0
6533,Giannetti L.,UDI,7,5.93,5.79,1,0,0,0,0,0,4,0
2104,Bereszynski,EMP,23,5.8,5.78,0,0,0,0,0,1,3,0
5835,Baschirotto,LEC,37,5.82,5.78,0,0,0,0,0,1,3,1
5884,Ranocchia F.,EMP,9,5.94,5.78,0,0,0,0,0,0,3,0
6222,Rafia,LEC,25,5.82,5.78,1,0,0,0,0,0,4,0
4263,Kabasele,UDI,11,5.73,5.77,1,0,0,0,0,0,5,0
5480,Ebuehi,EMP,15,5.7,5.77,0,0,0,0,0,1,0,0
6584,Weissman,SAL,11,5.5,5.77,1,0,0,0,0,0,0,0
253,D'Ambrosio,MON,23,5.87,5.76,0,0,0,0,0,0,3,1
5010,Ismajli,EMP,25,5.8,5.76,0,0,0,0,0,0,2,0
5449,Parisi,FIO,21,5.81,5.76,0,0,0,0,0,1,4,0
27,Grassi,EMP,26,5.9,5.75,0,0,0,0,0,1,4,1
459,Manolas,SAL,8,5.75,5.75,0,0,0,0,0,0,0,0
460,Romagnoli,LAZ,28,5.91,5.75,0,0,0,0,0,0,9,0
2183,Garritano,FRO,10,5.8,5.75,0,0,0,0,0,0,1,0
4245,Smalling,ROM,6,5.75,5.75,0,0,0,0,0,0,0,0
4681,Lopez M.,FIO,16,5.84,5.75,0,0,0,0,0,0,1,1
4869,Dominguez,BOL,2,5.75,5.75,0,0,0,0,0,0,0,0
4890,Tameze,TOR,28,5.8,5.75,0,0,0,0,0,2,6,1
5422,Zalewski,ROM,22,5.77,5.75,0,0,0,0,0,1,1,1
5718,Viti,SAS,14,5.68,5.75,1,0,0,0,0,0,0,0
5885,Dodo',FIO,6,5.75,5.75,0,0,0,0,0,0,0,0
6028,Bronn,SAL,2,5.75,5.75,0,0,0,0,0,0,0,0
6047,Ehizibue,UDI,20,5.8,5.75,0,0,0,0,0,1,4,0
6204,Kvernadze,FRO,2,5.75,5.75,0,0,0,0,0,0,0,0
6485,Kristensen T.,UDI,26,5.79,5.75,0,0,0,0,0,1,2,1
6495,Comuzzo,FIO,2,6.0,5.75,0,0,0,0,0,0,1,0
142,Mario Rui,NAP,19,5.82,5.74,0,0,0,0,0,2,5,1
2728,Pellegrini Lu.,LAZ,17,5.76,5.74,1,0,0,0,0,0,5,1
4220,Zambo Anguissa,NAP,33,5.71,5.74,0,0,0,0,0,2,2,0
4958,Caldirola,MON,29,5.76,5.74,1,0,0,0,0,0,5,1
6394,Ramadani,LEC,34,5.84,5.74,1,0,0,0,0,0,13,0
4982,Erlic,SAS,32,5.72,5.73,1,0,0,0,0,0,5,0
6232,Makoumbou,CAG,32,5.75,5.73,1,0,0,0,0,0,3,2
148,Krunic,MIL,9,5.89,5.72,0,0,0,0,0,0,3,0
2061,Simeone,NAP,16,5.62,5.72,1,0,0,0,0,0,3,0
4662,Weah,JUV,25,5.78,5.72,0,0,0,0,0,1,5,0
4992,Gyasi,EMP,29,5.69,5.72,1,0,0,0,0,2,9,0
6426,Pedersen,SAS,23,5.72,5.72,0,0,0,0,0,2,4,0
6562,Dani Silva,VER,9,5.83,5.72,0,0,0,0,0,0,2,0
695,Toloi,ATA,14,5.93,5.71,0,0,0,0,0,0,4,1
2008,Linetty,TOR,26,5.94,5.71,0,0,0,0,0,0,12,0
4432,Okoli,FRO,34,5.81,5.71,0,0,0,0,0,1,9,0
5677,Perez N.,UDI,36,5.83,5.71,0,0,0,0,0,0,7,1
6220,Kristensen,ROM,26,5.69,5.71,1,0,0,0,0,2,5,0
226,Izzo,MON,20,5.9,5.7,0,0,0,0,0,0,9,0
5804,Cacace,EMP,28,5.77,5.7,0,0,0,0,0,1,6,0
6425,Ikwuemesi,SAL,23,5.57,5.7,1,0,0,0,0,1,2,0
6582,Gomis I.,SAL,5,5.7,5.7,0,0,0,0,0,0,0,0
2263,Lazzari,LAZ,24,5.73,5.69,0,0,0,0,0,2,4,1
2857,Traore' Hj.,NAP,8,5.75,5.69,0,0,0,0,0,0,1,0
5532,Bradaric,SAL,34,5.68,5.69,0,0,0,0,0,3,5,0
2188,Marusic,LAZ,37,5.66,5.68,1,0,0,0,0,0,3,1
2428,Sommer,INT,34,6.16,5.68,0,19,0,0,1,0,1,0
6039,Cabal,VER,19,5.84,5.68,0,0,0,0,0,0,6,0
6231,Azzi,CAG,22,5.7,5.68,0,0,0,0,0,0,1,0
6410,Kaba,LEC,22,5.77,5.68,0,0,0,0,0,0,2,1
218,Perin,JUV,3,6.0,5.67,0,1,0,0,0,0,0,0
2164,Milenkovic,FIO,30,5.73,5.67,0,0,0,0,0,0,4,0
2192,Bonifazi,FRO,6,5.67,5.67,0,0,0,0,0,0,0,0
2405,Boateng J.,SAL,6,5.67,5.67,0,0,0,0,0,0,0,0
5686,Soppy,TOR,3,5.67,5.67,0,0,0,0,0,0,0,0
6189,Missori,SAS,6,5.67,5.67,0,0,0,0,0,0,0,0
6395,Shpendi S.,EMP,9,5.67,5.67,0,0,0,0,0,0,0,0
729,Pereira P.,MON,19,5.68,5.66,0,0,0,0,0,1,3,0
5457,Maleh,EMP,34,5.79,5.66,0,0,0,0,0,1,11,0
256,Juan Jesus,NAP,24,5.67,5.65,1,0,0,0,0,0,7,0
4493,Dawidowicz,VER,26,5.83,5.65,0,0,0,0,0,0,5,0
5406,Di Pardo,CAG,10,5.65,5.65,0,0,0,0,0,0,0,0
5848,Ebosele,UDI,30,5.75,5.65,0,0,0,0,0,0,4,1
472,Destro,EMP,11,5.73,5.64,0,0,0,0,0,0,2,0
4501,Obiang,SAS,7,5.71,5.64,0,0,0,0,0,0,1,0
5798,Bohinen,GEN,14,5.68,5.64,0,0,0,0,0,0,1,0
4374,Walukiewicz,EMP,27,5.74,5.63,0,0,0,0,0,0,6,0
5862,Valeri,FRO,15,5.67,5.63,0,0,0,0,0,1,3,0
666,Machin,MON,8,5.75,5.62,0,0,0,0,0,0,2,0
5851,Doig,SAS,28,5.68,5.62,0,0,0,0,0,2,7,0
6474,Sazonov,TOR,8,5.69,5.62,0,0,0,0,0,0,2,0
1871,Deiola,CAG,22,5.73,5.61,1,0,0,0,0,0,7,0
1895,Ferrari G.,SAS,27,5.57,5.61,1,0,0,0,0,0,4,0
140,Hysaj,LAZ,20,5.65,5.6,0,0,0,0,0,0,2,0
2692,Castillejo,SAS,11,5.68,5.59,0,0,0,0,0,0,2,0
6402,Cajuste,NAP,22,5.7,5.59,0,0,0,0,0,1,7,0
418,Goldaniga,CAG,13,5.69,5.58,0,0,0,0,0,0,3,0
5527,Zanoli,SAL,18,5.67,5.58,0,0,0,0,0,2,4,0
6396,Natan,NAP,13,5.69,5.58,0,0,0,0,0,0,1,1
6423,Legowski,SAL,24,5.65,5.58,0,0,0,0,0,0,3,0
5286,Akpa Akpro,MON,14,5.75,5.57,0,0,0,0,0,0,5,0
5776,Ceide,SAS,7,5.57,5.57,0,0,0,0,0,0,0,0
6216,Mboula,VER,7,5.43,5.57,0,0,0,0,0,1,0,0
6256,Ferreira J.,UDI,30,5.68,5.57,0,0,0,0,0,1,9,0
4897,Pirola,SAL,25,5.52,5.56,1,0,0,0,0,0,4,0
5481,Mazzocchi,NAP,25,5.6,5.56,0,0,0,0,0,2,4,1
5876,Di Gregorio,MON,33,6.42,5.55,0,35,0,0,2,0,0,0
5504,Coulibaly L.,SAL,27,5.61,5.54,0,0,0,0,0,0,5,0
358,De Sciglio,JUV,1,5.5,5.5,0,0,0,0,0,0,0,0
511,Perilli,VER,1,7.5,5.5,0,2,0,0,0,0,0,0
581,Faraoni,FIO,16,5.59,5.5,0,0,0,0,0,1,5,0
5316,Amione,VER,8,5.62,5.5,0,0,0,0,0,0,2,0
5510,Romero L.,MIL,2,5.75,5.5,0,0,0,0,0,0,1,0
5694,Beto,UDI,1,5.5,5.5,0,0,0,0,0,0,0,0
5748,Hefti,GEN,5,5.5,5.5,0,0,0,0,0,0,0,0
5841,Svilar,ROM,15,6.6,5.5,0,19,0,0,1,0,1,0
6023,Guessand A.,UDI,1,5.5,5.5,0,0,0,0,0,0,0,0
6119,Solbakken,ROM,1,5.5,5.5,0,0,0,0,0,0,0,0
6213,Brenner,UDI,4,5.5,5.5,0,0,0,0,0,0,0,0
6236,Amatucci,FIO,1,5.5,5.5,0,0,0,0,0,0,0,0
6243,Borrelli,FRO,1,5.5,5.5,0,0,0,0,0,0,0,0
6393,Infantino,FIO,3,5.67,5.5,0,0,0,0,0,0,1,0
6490,Cruz,VER,3,5.5,5.5,0,0,0,0,0,0,0,0
4934,Lovato,TOR,20,5.55,5.48,0,0,0,0,0,0,3,0
5498,Casale,LAZ,19,5.61,5.47,0,0,0,0,0,0,5,0
5509,Vina,SAS,15,5.57,5.47,0,0,0,0,0,3,1,0
6482,Mandas,LAZ,8,6.19,5.44,0,6,0,0,0,0,0,0
6464,Wieteska,CAG,15,5.5,5.43,0,0,0,0,0,1,2,1
2174,Venuti,LEC,6,5.5,5.42,0,0,0,0,0,0,1,0
6465,Touba,LEC,6,5.5,5.42,0,0,0,0,0,0,1,0
133,Skorupski,BOL,32,6.25,5.41,0,29,0,0,1,0,2,0
453,Szczesny,JUV,35,6.2,5.41,0,30,0,0,1,0,1,0
770,Pezzella Giu.,EMP,15,5.53,5.4,0,0,0,0,0,0,4,0
5554,Daniliuc,SAL,11,5.45,5.36,0,0,0,0,0,0,2,0
6574,Pasalidis,SAL,7,5.5,5.36,0,0,0,0,0,0,3,0
5701,Obert,CAG,13,5.38,5.35,0,0,0,0,0,0,1,0
6055,Thiaw,MIL,20,5.62,5.35,0,0,0,0,0,0,5,1
6438,Hatzidiakos,CAG,13,5.38,5.35,0,0,0,0,0,0,1,0
281,Puscas,GEN,3,5.33,5.33,0,0,0,0,0,0,0,0
2815,Terracciano,FIO,33,6.33,5.32,0,35,0,0,1,0,3,0
4431,Carnesecchi,ATA,27,6.19,5.3,0,30,0,0,2,0,0,0
5674,Basic,SAL,14,5.46,5.29,0,0,0,0,0,0,5,0
761,Audero,INT,4,6.0,5.25,0,3,0,0,0,0,0,0
2170,Milinkovic-Savic V.,TOR,36,6.14,5.25,0,31,0,0,0,0,2,0
4360,Caprile,EMP,23,6.28,5.24,0,27,0,0,1,0,0,0
6460,Pellegrino,SAL,10,5.25,5.2,0,0,0,0,0,0,1,0
2814,Provedel,LAZ,30,6.27,5.17,0,33,0,0,0,0,0,0
5747,Tressoldi,SAS,23,5.28,5.13,0,0,0,0,0,0,5,1
660,Gyomber,SAL,22,5.41,5.11,0,0,0,0,0,0,9,0
2825,Bourabia,FRO,5,5.2,5.1,0,0,0,0,0,0,1,0
2792,Musso,ATA,11,6.14,5.05,0,12,0,0,0,0,0,0
572,Meret,NAP,31,6.11,5.02,0,40,0,0,2,0,0,0
188,Leali,GEN,2,6.25,5.0,0,2,0,0,0,0,1,0
1946,Aresti,CAG,1,6.0,5.0,0,1,0,0,0,0,0,0
2161,Haas,EMP,1,5.5,5.0,0,0,0,0,0,0,1,0
4384,Jagiello,GEN,1,5.0,5.0,0,0,0,0,0,0,0,0
4957,Montipo',VER,37,6.32,5.0,0,49,0,0,0,0,0,0
5116,Martinez Jo.,GEN,36,6.17,5.0,0,43,0,0,1,0,2,1
6244,Matturro,GEN,3,5.67,5.0,0,0,0,0,0,0,0,0
4312,Maignan,MIL,29,6.14,4.95,0,34,0,0,0,1,1,1
6462,Okoye,UDI,21,6.17,4.93,0,25,0,0,0,0,2,0
5842,Botheim,SAL,5,5.0,4.9,0,0,0,0,0,0,1,0
2134,Falcone,LEC,38,6.24,4.89,0,54,0,0,1,0,0,0
610,Gollini,NAP,7,6.0,4.86,0,8,0,0,0,0,0,0
6411,Mateus Lusuardi,FRO,3,5.0,4.83,0,0,0,0,0,0,1,0
4270,Rui Patricio,ROM,23,6.0,4.8,0,27,0,0,0,0,1,0
41,Mirante,MIL,2,6.25,4.75,0,3,0,0,0,0,0,0
4495,Kumbulla,SAS,5,5.2,4.7,0,0,0,0,0,0,1,0
4,Sportiello,MIL,7,6.21,4.64,0,11,0,0,0,0,0,0
65,Mancosu,CAG,3,5.5,4.5,0,0,0,1,0,0,0,0
316,Berisha,EMP,14,6.07,4.5,0,25,0,0,1,0,0,0
2446,Donati,MON,1,5.0,4.5,0,0,0,0,0,0,1,0
6184,Martinelli T.,FIO,1,6.5,4.5,0,2,0,0,0,0,0,0
6505,Nava,MIL,1,5.5,4.5,0,1,0,0,0,0,0,0
6507,Nonge,JUV,1,5.0,4.5,0,0,0,0,0,0,1,0
6531,Jimenez A.,MIL,1,5.0,4.5,0,0,0,0,0,0,1,0
4867,Turati,FRO,31,6.16,4.39,0,58,0,0,1,0,0,0
574,Scuffet,CAG,31,6.16,4.34,0,55,0,0,0,0,3,0
2294,Cerofolini,FRO,8,5.94,4.25,0,11,0,0,0,0,1,0
509,Consigli,SAS,35,6.1,4.23,0,68,0,0,1,0,1,0
2211,Silvestri,UDI,17,5.82,4.18,0,28,0,0,0,0,0,0
6120,Ochoa,SAL,21,6.24,4.14,0,44,0,0,0,0,0,0
3,Radunovic,CAG,7,5.71,4.0,0,12,0,0,0,0,0,0
1947,Fiorillo,SAL,4,6.12,4.0,0,8,0,0,0,0,1,0
2338,Costil,SAL,13,6.12,3.88,0,29,0,0,0,0,0,0
2178,Cragno,SAS,3,6.17,3.83,0,7,0,0,0,0,0,0
5853,Sorrentino A.,MON,7,6.0,3.71,0,16,0,0,0,0,0,0
6403,Christensen O.,FIO,4,5.5,3.25,0,9,0,0,0,0,0,0
673,Perisan,EMP,1,5.0,3.0,0,2,0,0,0,0,0,0
4525,Gemello,TOR,2,5.0,2.5,0,5,0,0,0,0,0,0
21,D'Alessandro,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
90,Lasagna,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
139,Dermaku,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
144,Tonelli,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
159,Sepe,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,0
217,Lamanna,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
219,Sommariva,GEN,0,0.0,0.0,0,0,0,0,0,0,0,0
286,Bonucci,JUV,0,0.0,0.0,0,0,0,0,0,0,0,0
376,Verdi,TOR,0,0.0,0.0,0,0,0,0,0,0,0,0
454,Capradossi,CAG,0,0.0,0.0,0,0,0,0,0,0,0,0
495,Correa,INT,0,0.0,0.0,0,0,0,0,0,0,0,0
510,Pegolo,SAS,0,0.0,0.0,0,0,0,0,0,0,0,0
543,Padelli,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
557,Benassi,FIO,0,0.0,0.0,0,0,0,0,0,0,0,0
1876,Pajac,GEN,0,0.0,0.0,0,0,0,0,0,0,0,0
1891,Ceccherini,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
1980,Aramu,GEN,0,0.0,0.0,0,0,0,0,0,0,0,0
2076,Rog,CAG,0,0.0,0.0,0,0,0,0,0,0,0,0
2119,Deulofeu,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
2121,Melegoni,GEN,0,0.0,0.0,0,0,0,0,0,0,0,0
2122,Latte Lath,ATA,0,0.0,0.0,0,0,0,0,0,0,0,0
2144,Coulibaly M.,SAL,0,0.0,0.0,0,0,0,0,0,0,0,0
2160,Gosens,INT,0,0.0,0.0,0,0,0,0,0,0,0,0
2181,Palomino,ATA,0,0.0,0.0,0,0,0,0,0,0,0,0
2190,Coda M.,GEN,0,0.0,0.0,0,0,0,0,0,0,0,0
2274,Valoti,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
2286,Crociata,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
2318,Rogerio,SAS,0,0.0,0.0,0,0,0,0,0,0,0,0
2466,Origi,MIL,0,0.0,0.0,0,0,0,0,0,0,0,0
2528,Matic,ROM,0,0.0,0.0,0,0,0,0,0,0,0,0
2719,Barrow,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
2737,Bettella,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
2758,Gunter,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
2799,Frattali,FRO,0,0.0,0.0,0,0,0,0,0,0,0,0
4272,Dendoncker,NAP,0,0.0,0.0,0,0,0,0,0,0,0,0
4331,Ibanez,ROM,0,0.0,0.0,0,0,0,0,0,0,0,0
4332,Demiral,ATA,0,0.0,0.0,0,0,0,0,0,0,0,0
4351,Brancolini,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
4393,Schouten,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
4463,Esposito Se.,INT,0,0.0,0.0,0,0,0,0,0,0,0,0
4468,Bleve,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
4491,Berardi A.,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
4498,Henderson L.,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
4517,Lozano,NAP,0,0.0,0.0,0,0,0,0,0,0,0,0
4522,Amrabat,FIO,0,0.0,0.0,0,0,0,0,0,0,0,0
4787,Quina,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
4891,Soumaoro,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
4899,Singo,TOR,0,0.0,0.0,0,0,0,0,0,0,0,0
5017,Ballo-Toure',MIL,0,0.0,0.0,0,0,0,0,0,0,0,0
5060,Ake' M.,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
5304,Boer,ROM,0,0.0,0.0,0,0,0,0,0,0,0,0
5375,Maehle,ATA,0,0.0,0.0,0,0,0,0,0,0,0,0
5391,Kokorin,FIO,0,0.0,0.0,0,0,0,0,0,0,0,0
5395,Braaf,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
5399,Antov,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
5424,Amey,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
5436,Raimondo,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
5439,Kallon,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
5447,Altare,CAG,0,0.0,0.0,0,0,0,0,0,0,0,0
5450,Stojanovic,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
5502,Adamonis,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,0
5707,Piana,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
5772,Pyyhtia,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
5782,Kourfalidis,CAG,0,0.0,0.0,0,0,0,0,0,0,0,0
5786,Cabral,FIO,0,0.0,0.0,0,0,0,0,0,0,0,0
5788,Sabiri,FIO,0,0.0,0.0,0,0,0,0,0,0,0,0
5822,Bagnolini,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
5824,Pafundi,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
5832,Luis Maximiano,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,0
5834,Marcos Antonio,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,0
5836,Ceesay,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
5837,Voelkerling Persson,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
5843,Valencia D.,SAL,0,0.0,0.0,0,0,0,0,0,0,0,0
5845,Alvarez A.,SAS,0,0.0,0.0,0,0,0,0,0,0,0,0
5870,Hjulmand,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
5872,Helgason,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
5874,Rodriguez P.,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
5947,Hrustic,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
5994,Ebosse,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
6005,Ilkhan,TOR,0,0.0,0.0,0,0,0,0,0,0,0,0
6009,Degli Innocenti,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
6011,Ekong,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
6021,Abankwah,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
6043,Sosa,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
6056,Guarino,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
6149,Carboni F.,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
6160,Vivaldo,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
6168,Faticanti,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
6190,Pisilli,ROM,0,0.0,0.0,0,0,0,0,0,0,0,0
6203,Belardinelli,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
6208,Flamingo,SAS,0,0.0,0.0,0,0,0,0,0,0,0,0
6210,Popa,TOR,0,0.0,0.0,0,0,0,0,0,0,0,0
6221,Camara E.,UDI,0,0.0,0.0,0,0,0,0,0,0,0,0
6223,Smajlovic,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
6233,Lella,CAG,0,0.0,0.0,0,0,0,0,0,0,0,0
6234,Stubljar,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
6237,Szyminski,FRO,0,0.0,0.0,0,0,0,0,0,0,0,0
6239,Klitten,FRO,0,0.0,0.0,0,0,0,0,0,0,0,0
6240,Haoudi,FRO,0,0.0,0.0,0,0,0,0,0,0,0,0
6242,Bidaoui,FRO,0,0.0,0.0,0,0,0,0,0,0,0,0
6247,Yalcin,GEN,0,0.0,0.0,0,0,0,0,0,0,0,0
6248,Stankovic F.,INT,0,0.0,0.0,0,0,0,0,0,0,0,0
6249,Diaw,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
6251,Saco,NAP,0,0.0,0.0,0,0,0,0,0,0,0,0
6253,N'Guessan,TOR,0,0.0,0.0,0,0,0,0,0,0,0,0
6254,Joselito,VER,0,0.0,0.0,0,0,0,0,0,0,0,0
6255,Gori,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
6401,Gonzalez F.,JUV,0,0.0,0.0,0,0,0,0,0,0,0,0
6406,Borbei,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
6415,Palmisani,FRO,0,0.0,0.0,0,0,0,0,0,0,0,0
6419,Corfitzen,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
6430,Kalaj,FRO,0,0.0,0.0,0,0,0,0,0,0,0,0
6509,Gasperini T.,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
6519,Camarda,MIL,0,0.0,0.0,0,0,0,0,0,0,0,0
6523,Samooja,LEC,0,0.0,0.0,0,0,0,0,0,0,0,0
6537,Goglichidze,EMP,0,0.0,0.0,0,0,0,0,0,0,0,0
6551,Ilic M.,BOL,0,0.0,0.0,0,0,0,0,0,0,0,0
6563,Popovic,MON,0,0.0,0.0,0,0,0,0,0,0,0,0
6569,Stolz,GEN,0,0.0,0.0,0,0,0,0,0,0,0,0
6583,Kabic,TOR,0,0.0,0.0,0,0,0,0,0,0,0,0
